Word,Probability,Data
e m k,1.95312814186e-09,5
k g e,1.953124995e-09,26
k e e,1.95312486267e-09,84
h e g,0.0278902034793,91
s e n,1.95312486267e-09,52
f e h,1.95312486539e-09,64
e k h,1.95312498603e-09,35
e s k,1.95312486268e-09,70
e f g,1.95312497074e-09,50
e s s,3.2269838086e-07,24
e k k,1.95312486267e-09,51
h e k,0.0278917975966,76
e f s,1.95312486267e-09,97
f e n,0.0262598160272,41
k e e,1.95315746249e-09,33
e f k,1.95312487761e-09,52
e N m,1.97362986864e-09,26
k s e,1.95312486267e-09,86
e h m,1.98687091972e-09,3
n g e,1.95312486267e-09,53
s m e,1.95312486267e-09,89
e s f,1.95312486267e-09,80
e N g,1.95312499557e-09,30
e n n,1.95312486267e-09,86
e e n,1.95312486267e-09,77
f k e,1.95312486267e-09,70
e m h,1.95312486269e-09,68
g e k,1.01237747436e-07,24
e f f,1.953124995e-09,13
h e s,3.98725243006e-08,11
h e g,0.0278898335658,84
e m f,1.95312486267e-09,50
n e n,0.0271358726175,45
N e h,1.953124995e-09,16
h m e,1.9531249951e-09,8
f e s,5.71527310311e-09,3
f s e,1.95312486269e-09,62
e f h,1.95312499474e-09,31
n e k,0.0285207925945,89
m e e,1.95359014555e-09,24
s e n,1.95312486267e-09,71
k e s,0.0275250249729,86
s e m,1.95312486267e-09,90
g e N,0.028002933941,53
k n e,1.95312486267e-09,88
e g g,1.96262388557e-09,39
e g s,1.95312506501e-09,59
e f m,1.95312486267e-09,87
e k k,1.95312486267e-09,56
f s e,1.95312486267e-09,79
m f e,1.95312498603e-09,35
e h f,1.953124995e-09,13
k e f,1.95597975394e-09,9
s e g,2.03308833554e-09,20
h e f,1.95539930456e-09,7
m e N,4.88863642669e-09,11
n f e,1.953124995e-09,23
e g N,1.95312486279e-09,58
e e N,1.95312486267e-09,90
e n m,1.95312491238e-09,53
e e s,1.96056642078e-09,48
k e N,0.0281764877076,48
g f e,1.95312499474e-09,31
n e k,2.76915987344e-09,6
e m m,1.95312486269e-09,57
N f e,1.95312486267e-09,51
g e m,0.0147466677278,38
g s e,1.95312486267e-09,74
e N g,1.95312486274e-09,47
n h e,1.953124995e-09,11
e m g,1.95312591478e-09,8
e s m,1.33729723168e-08,22
h h e,1.95312486267e-09,77
e e N,1.97020471877e-09,43
e s f,1.95312495436e-09,37
s k e,1.95312492585e-09,38
e h e,1.95312486267e-09,60
e n h,1.9531248655e-09,66
g m e,1.95312498603e-09,35
k e g,0.0267825661256,70
m k e,1.95312486276e-09,46
k e k,2.51133257062e-07,1
N e s,2.01319097748e-09,1
e e f,1.95312486267e-09,50
e k k,1.95312486267e-09,85
f e f,1.95312486267e-09,79
e f n,1.95312486267e-09,68
k e m,0.0273787021401,59
e k k,1.95312486267e-09,61
e s N,1.97453386379e-09,31
k s e,1.95312486267e-09,64
e h e,1.95312486267e-09,77
N e N,2.12135820393e-09,39
h k e,1.95312486267e-09,85
e e s,1.30981061561e-08,7
m k e,1.95312486267e-09,89
h e e,1.953124901e-09,55
e k g,2.0131125718e-09,1
h n e,1.95312486267e-09,80
g e h,1.95316306908e-09,25
m m e,1.953124995e-09,25
f m e,1.95312486269e-09,48
k n e,1.95312499474e-09,31
g g e,1.95312486289e-09,45
k k e,1.953124995e-09,18
e s N,1.95312486267e-09,96
e n h,1.47086967235e-07,38
e s h,1.97337354347e-09,16
e g k,1.95312486267e-09,82
g e n,0.028005881094,64
e g g,1.97581372547e-09,21
h f e,1.95312486289e-09,45
e e s,1.49648070247e-08,12
m e s,0.0272457474191,82
e e m,1.95313721334e-09,47
g g e,1.95312486267e-09,92
g n e,1.98224444726e-09,5
g N e,1.953124995e-09,24
e s k,1.95312486267e-09,91
e e k,2.15596047413e-09,21
s N e,1.953124995e-09,17
f e m,0.0278674907164,82
s s e,1.95312500134e-09,2
s e k,1.95312501305e-09,15
k e n,0.0275934321371,67
s f e,1.953124995e-09,12
h e k,0.0278448524778,45
N n e,1.953124995e-09,18
e f k,1.33148878716e-08,0
h N e,1.95312486267e-09,83
n e g,5.21164347545e-07,19
s N e,1.95312486267e-09,98
e f e,1.95312486267e-09,54
e s g,2.05299004072e-08,0
e N N,1.95312487724e-09,41
h e h,1.95312985636e-09,53
g h e,1.06203685041e-08,0
m e h,1.95312524468e-09,53
f n e,1.95312486271e-09,47
e f h,1.95312486267e-09,99
k s e,1.95312486267e-09,72
N s e,1.95312499474e-09,31
n k e,1.95476652039e-09,2
m e f,1.95314425825e-09,3
e m e,1.95312486267e-09,68
N N e,1.95312486267e-09,89
s n e,1.95312486267e-09,75
g s e,1.95312487024e-09,41
e m N,1.95315972298e-09,38
e g h,1.95312486267e-09,67
f e h,1.95315025484e-09,51
e n f,1.95312486267e-09,83
f g e,1.953124995e-09,11
e N s,1.95312486267e-09,67
f e N,0.0281746417228,56
g s e,1.9535638381e-09,6
k n e,1.95312486267e-09,60
f e m,0.0275916922691,43
m N e,1.953124995e-09,24
N e f,1.95312486267e-09,64
e f h,1.95312486267e-09,73
s f e,1.95312486267e-09,90
n e f,1.95312489893e-09,51
e k e,1.95312486267e-09,78
f e N,0.0281739298306,87
h h e,1.95313032423e-09,21
s n e,1.95312492585e-09,38
f h e,1.95312486267e-09,68
m s e,1.95312486267e-09,98
f e e,1.95329430274e-09,11
g e e,1.95312523971e-09,56
N k e,1.95312486267e-09,62
e e e,1.95312920071e-09,53
n g e,1.95312486267e-09,72
e n g,1.95312486267e-09,50
k e h,1.95320518506e-09,42
e h n,1.95312500002e-09,23
m s e,1.95362781285e-09,29
e f m,1.95313293787e-09,47
h g e,1.95312499496e-09,29
e s s,3.22704669151e-07,10
e N g,1.95312499515e-09,33
e N n,1.9531249392e-09,38
s e e,1.95312486267e-09,79
e n k,1.95312486267e-09,80
e h m,1.95312984954e-09,41
n e m,0.0280130156229,73
s h e,1.953124995e-09,15
e m m,1.95438712547e-09,11
e g n,1.95312486397e-09,43
s e k,1.95312486457e-09,43
k h e,1.953124995e-09,8
f e n,0.0278546823349,70
f m e,1.95312499122e-09,34
n g e,1.95312486267e-09,99
N f e,1.95312486267e-09,64
e f k,1.9535338458e-09,9
e h m,1.95312486267e-09,86
h e k,0.0278927352291,95
h N e,1.95312486267e-09,65
s m e,1.95312582949e-09,10
e N g,1.95312486267e-09,73
e e n,1.98648617469e-09,24
e g k,1.95312486267e-09,91
e h g,1.98903536721e-09,13
f e n,0.0278537705024,53
k e e,1.9531379597e-09,13
s e f,1.953124995e-09,30
h e g,6.57288091095e-09,11
e k e,1.95312486267e-09,81
s n e,1.953124995e-09,15
e N k,1.95312486267e-09,61
s m e,1.95312486267e-09,98
s e h,1.95312499523e-09,24
g m e,1.95312486267e-09,81
s e k,1.95312486267e-09,64
f k e,1.95312486267e-09,58
n e h,4.79793471773e-07,16
e s n,1.95312488033e-09,64
e f f,1.95312487024e-09,41
N e n,1.95312486418e-09,54
e g e,1.95312486289e-09,45
N e k,1.9531248717e-09,49
e m f,1.95312486276e-09,46
e g s,1.95312486267e-09,72
f N e,1.953124995e-09,9
N e h,1.95312499502e-09,12
h m e,1.9531248632e-09,44
f e s,0.0209128820947,39
f s e,1.95406108942e-09,34
e f N,1.95734579702e-09,2
m e e,1.9531621049e-09,4
n e h,1.95312486267e-09,99
e s n,1.95866134527e-09,50
g e N,5.32430858359e-07,17
f e k,5.38058039227e-09,14
N h e,1.953124995e-09,20
e n k,1.95312486267e-09,74
g n e,1.95312486267e-09,98
e s m,1.95312486267e-09,93
m f e,1.953124995e-09,15
e h f,1.95312487024e-09,41
h e s,0.0281349680926,85
s e s,3.49637367759e-09,37
m h e,1.95312486267e-09,61
e f h,1.95312486267e-09,98
s e g,1.95312487691e-09,56
h e f,1.97949586473e-09,35
m e N,5.15416343406e-08,23
k h e,1.95312486267e-09,75
e g N,1.95444453221e-09,38
f e m,0.0278668807446,63
e N f,1.95312486267e-09,92
m g e,1.953124995e-09,8
k e N,1.17908475473e-08,20
h m e,1.95312537445e-09,3
n e k,0.0278370127839,42
n n e,1.95312499122e-09,34
e k N,1.95312499436e-09,32
e m h,1.95313789204e-09,53
e g f,1.953124995e-09,13
f h e,1.95312486267e-09,84
e s g,1.99278834359e-09,36
f e f,1.95407174341e-09,28
e s e,1.95312486492e-09,67
n e s,4.4618040059e-08,1
s k e,1.96478542875e-09,2
e h e,1.95312499436e-09,32
s e m,1.95312486267e-09,95
h k e,2.40604107652e-09,0
k e g,0.0267833886928,90
e g g,1.95312486267e-09,75
m k e,1.9531249972e-09,10
k e k,8.82755469245e-06,29
f e g,0.00422416841915,36
e h k,1.07772012023e-05,22
g e N,0.0280058081948,85
e n n,1.95312486267e-09,73
e f n,1.95312501431e-09,32
s g e,1.95312486267e-09,95
e m s,1.95312507664e-09,39
e s N,1.95312501702e-09,51
e k m,1.95312500172e-09,11
k e s,4.15770983022e-07,6
N e N,1.9531248627e-09,67
g e k,0.0273112091983,89
N m e,1.953124995e-09,21
g e h,1.95312487091e-09,61
e s f,1.953124995e-09,10
N h e,1.95312486267e-09,72
g g e,1.95312998479e-09,9
k k e,1.953124995e-09,14
m e k,0.000356375921513,33
k N e,1.953124995e-09,15
e s h,1.97337364395e-09,12
n N e,1.95312499477e-09,31
e s e,2.34840777513e-09,46
s e N,1.9631675386e-09,22
h f e,1.953124995e-09,9
f N e,1.95312486267e-09,60
e g e,1.95312486267e-09,69
m e s,0.0272445479986,62
h e m,0.027494029223,94
e e m,1.9708442447e-09,11
h e n,0.0275013647819,42
N e k,1.95312486267e-09,88
g N e,1.95312486267e-09,52
g h e,1.95312486267e-09,67
s N e,1.95312486267e-09,53
f e m,0.0278673623698,78
e f e,1.95312486267e-09,69
s e m,1.95312486267e-09,55
s s e,1.9531249949e-09,30
g e e,2.35339327713e-09,5
e g g,1.95312520961e-09,51
m n e,1.95312486267e-09,89
m e f,1.95312499485e-09,31
N e s,1.95312486267e-09,95
N n e,1.95312486267e-09,62
n N e,1.95312486267e-09,52
n e m,0.0280119020664,56
f e f,1.95312486267e-09,70
n e g,0.0270751248408,63
e m e,1.95312486268e-09,49
h e k,0.0278909665472,59
N e m,1.95353205912e-09,17
e N N,1.95312499595e-09,21
n h e,1.95312486267e-09,89
h e m,0.0274916747033,57
N g e,1.95312486584e-09,42
m e h,1.95316370787e-09,25
f n e,1.953124995e-09,11
N e g,1.95312486267e-09,91
N s e,1.95312486267e-09,51
n k e,1.95312492585e-09,38
e n N,1.95327101334e-09,6
N N e,1.95312486267e-09,69
g s e,1.95312486267e-09,91
g e f,1.95312486267e-09,84
k f e,1.95312486276e-09,46
f s e,1.95312486267e-09,74
e m N,1.95563042579e-09,2
e k g,1.95312486267e-09,91
m e f,1.95312486267e-09,66
e N e,1.953124995e-09,6
s e n,1.95312486267e-09,77
e s h,1.95332434407e-09,43
s h e,1.95312486267e-09,56
e N s,1.97128444205e-09,39
N e k,1.95312487698e-09,48
f e N,6.69452757749e-09,4
e k k,1.95312486267e-09,63
h e N,0.0279034674826,68
e m m,1.95312486267e-09,80
m N e,1.95312486267e-09,52
h e m,8.27859343186e-08,20
N e f,1.9531248632e-09,44
e g m,1.95312486271e-09,55
m e g,0.0277764504113,44
n e f,1.95312486267e-09,95
e m f,1.95312486267e-09,87
g e f,1.95312486267e-09,63
m h e,1.95312486267e-09,68
m s e,1.95312486267e-09,78
e s h,1.95312486267e-09,95
n e N,1.10361301501e-07,24
N k e,2.00131017265e-09,2
s e n,1.95312487991e-09,40
e h h,2.96589171387e-07,9
s e e,1.95312499843e-09,24
k e h,1.95312507999e-09,54
g e s,0.00862699199576,37
e k h,1.953124995e-09,26
e N f,1.95312499436e-09,32
e f m,1.96688769971e-09,11
e k N,1.95312486267e-09,66
h g e,6.72799489444e-09,1
k s e,1.95312486267e-09,62
e n e,1.953124995e-09,10
g k e,1.95312486397e-09,43
n e s,0.0276956082362,84
g e g,0.0270060189734,73
g e f,1.95337044557e-09,2
m h e,1.95312486271e-09,47
m e n,0.00424907409725,36
m n e,1.95312486267e-09,94
e s k,2.33592020492e-08,31
e g n,1.953124995e-09,23
s e h,1.95312486267e-09,93
s e n,1.95312499505e-09,19
k h e,1.95312497486e-09,36
f e n,0.0278561331713,98
f m e,1.95312486267e-09,62
e g h,1.95312515588e-09,25
e n f,1.95312486267e-09,63
e m e,1.95312486267e-09,63
e h m,1.95312486267e-09,74
f e h,2.38854407737e-09,8
n g e,1.95341020102e-09,12
s m e,1.953124995e-09,22
s e h,1.95312486267e-09,71
m e N,0.00869051570873,37
e h g,2.00920047564e-09,33
h e s,0.0281326163855,50
N f e,1.95312486267e-09,87
s e f,1.95312499144e-09,34
h e g,0.0278804248424,47
s e e,1.95312486271e-09,47
f h e,1.95312493369e-09,46
e h n,1.95312486267e-09,98
e N k,1.95312500519e-09,17
N e h,1.95312486267e-09,89
m n e,1.95397441937e-09,5
f e s,0.0286524678225,90
e g N,1.95312486267e-09,80
e e N,1.95312486267e-09,97
n e e,1.95312486267e-09,99
f k e,1.9531249949e-09,30
n e h,4.31150615451e-07,12
e m h,1.29956552411e-08,12
e m s,1.95312500132e-09,10
e f f,1.95312486267e-09,53
N e n,1.95312499538e-09,18
e g e,6.08217251431e-09,1
e m f,1.953124995e-09,10
f e g,1.10558720919e-07,22
N e e,1.95312486267e-09,66
h m e,1.95312486267e-09,80
e N k,1.95312486267e-09,70
f s e,1.95314992268e-09,6
n h e,1.95312486398e-09,43
m f e,1.95312486267e-09,90
e k N,1.95312486267e-09,87
e e f,1.95312486267e-09,95
e h n,1.95312486267e-09,86
e n e,1.95312486267e-09,68
n f e,1.95312499436e-09,32
f e k,0.00079457081017,34
N h e,1.95312486269e-09,48
e N f,1.95312499501e-09,9
s e N,1.95312486267e-09,74
g e n,0.0280058908289,73
k e N,0.0281808914197,71
s e s,1.95312494551e-09,58
e m n,1.95312486267e-09,74
e h f,1.95312486267e-09,69
s e s,2.34272974501e-09,1
m h e,1.953124995e-09,17
s e g,1.95312486267e-09,92
k n e,1.95312486267e-09,59
e k f,1.95312499496e-09,29
n f e,1.95312486267e-09,79
e g N,1.95312486267e-09,66
e m s,1.95312499741e-09,4
e e N,2.06953521536e-09,18
n s e,1.95312486267e-09,95
m g e,1.9531248632e-09,44
n h e,1.953124995e-09,12
n n e,1.953124995e-09,14
e k N,2.33102044089e-09,4
n h e,1.95312486267e-09,56
f e e,1.95312486268e-09,77
k e k,0.0275238313005,74
e m h,1.95312699932e-09,55
e e e,1.95312486273e-09,66
e n e,1.95312486267e-09,87
n n e,1.95312486267e-09,95
k m e,1.95312486267e-09,50
N e k,1.95312486267e-09,82
n e s,0.0085043493183,37
m e s,0.0272464698228,94
n e N,0.0280376200237,78
e k m,1.95312486267e-09,84
e h e,1.95313642963e-09,4
e f N,1.95312486267e-09,81
h k e,1.9531248632e-09,44
k e g,0.0267822393212,62
h h e,1.95312486267e-09,66
k e k,0.0275306072445,57
f f e,1.953124995e-09,22
n m e,1.953124995e-09,26
e k k,1.95312500951e-09,13
m m e,1.95312499122e-09,34
e f n,1.95312500903e-09,28
g m e,2.08710154327e-09,3
k k e,1.95312486267e-09,91
e s N,1.95312486267e-09,87
e k m,1.95312492248e-09,39
k e s,0.000787895972433,34
N e N,1.95312486267e-09,95
e f h,1.953124995e-09,22
N f e,1.95312486267e-09,97
e n n,1.95312486267e-09,88
N m e,1.95312486268e-09,49
h n e,1.953124995e-09,24
m e m,0.0198706325546,39
g e h,1.95354798679e-09,33
e s f,1.95312486276e-09,46
h e f,1.95312939197e-09,49
k k e,1.95312486584e-09,42
k n e,1.95312499502e-09,8
k N e,1.95312498603e-09,35
e g k,2.01690682711e-09,10
e h e,1.95312486267e-09,55
s e N,1.95398302473e-09,42
e s m,1.95312486267e-09,72
e e g,2.57829185476e-08,1
f e m,8.94792109302e-06,29
e e s,1.95312486319e-09,68
s s e,1.95312486267e-09,75
m e s,1.91809389593e-06,26
k e n,6.2155745978e-07,26
e h k,1.95312486267e-09,90
e e m,1.97461592923e-09,23
h e n,2.17879527857e-09,6
e e f,1.95312486267e-09,73
e n s,1.95312486269e-09,63
s e m,1.95312499417e-09,34
g e m,0.0282240666118,73
n e g,0.0270763850457,74
s N e,1.95312486267e-09,89
h e h,1.95312486267e-09,91
e f e,1.95312486267e-09,97
e g s,1.83915168087e-08,23
s e k,1.95312486267e-09,87
m e h,1.95312486267e-09,76
n e m,2.4774661921e-09,17
N e g,1.95312486449e-09,54
N n e,1.95312486267e-09,90
e f k,1.95312486267e-09,72
g k e,1.95312486267e-09,93
k e m,0.0273802747393,74
e f k,1.95312486267e-09,90
e m e,1.95312499496e-09,29
e s g,1.95312486267e-09,72
k m e,1.95312486267e-09,88
e h s,1.95312486267e-09,64
h e m,0.0274925632049,71
N g e,1.95312486267e-09,54
N e g,1.95312486267e-09,71
f g e,1.95312486267e-09,82
g f e,1.95312486267e-09,81
e e h,2.00314192366e-09,44
N s e,1.95312486267e-09,87
e n N,1.95493297337e-09,34
n n e,1.95312486267e-09,73
e n n,1.95312486267e-09,98
N N e,1.95312499344e-09,33
g e f,1.95312486582e-09,48
k f e,1.953124995e-09,18
e n f,1.953124995e-09,11
e h n,1.95312501628e-09,30
g e s,0.0280939024577,84
e N s,1.97326368024e-09,11
f f e,1.953124995e-09,24
e n N,1.95312503229e-09,51
h e N,0.0279021835651,96
e N g,1.95312486267e-09,54
m N e,1.95312486267e-09,80
n m e,1.9531248632e-09,44
f e e,1.95312486322e-09,66
N e f,1.953124995e-09,8
e g m,1.95313279938e-09,27
e f s,1.95325118778e-09,45
m e g,1.78925533414e-05,16
e n k,1.95312486267e-09,66
n e N,0.0280401656017,98
e e e,1.95312486267e-09,94
e n n,1.95312486267e-09,71
g n e,1.95312486267e-09,95
s e s,3.53264349565e-09,30
h s e,1.953124995e-09,23
m e N,0.0282969248926,97
m s e,1.9531958312e-09,42
e h n,1.95312486307e-09,51
n n e,1.95312486267e-09,78
g e k,0.0273096363637,68
e h h,2.96589526035e-07,21
e N n,1.95312500972e-09,31
g e g,4.52263880769e-08,22
k e h,1.95312486267e-09,82
f e N,0.0281739528959,86
g e s,0.0280929894722,73
e N h,1.95312523573e-09,57
e N h,1.37045035804e-08,5
e h k,1.08107569148e-07,43
e g n,1.95312486267e-09,98
n N e,1.95312486267e-09,94
h g e,1.95312495436e-09,37
g g e,1.95312486267e-09,88
k s e,1.95312554104e-09,26
m e m,5.31167917861e-05,31
e m k,1.9531249558e-09,46
g e k,0.000780741847302,34
g k e,1.953124995e-09,15
e n n,1.95312499498e-09,28
k h e,1.95312486267e-09,97
h N e,1.9531249949e-09,30
m e n,1.85988724701e-05,0
e s f,1.95312486267e-09,70
e m m,1.95312486267e-09,67
e m h,1.95312486267e-09,95
e f k,1.95312486267e-09,80
e h g,1.95312486267e-09,84
f e n,2.97454292028e-09,14
f m e,1.953124995e-09,26
k g e,1.953124995e-09,8
e g e,1.95312486267e-09,97
s e f,1.95312486267e-09,85
f f e,1.95312486267e-09,82
s n e,1.95312486267e-09,70
h e k,1.39200566902e-08,7
n g e,1.95312487991e-09,40
e k h,1.95312486268e-09,49
e N g,3.79971508764e-09,1
g e n,1.99711378045e-08,13
e e n,1.95312486267e-09,80
f k e,1.95312486267e-09,97
n n e,1.95312486267e-09,67
n e m,0.0280133423261,78
h e s,0.0281143300331,46
e g n,1.95312486267e-09,89
h e g,0.0278878945576,51
e k e,1.953124995e-09,25
f h e,1.95312993689e-09,10
n e n,2.38953856647e-09,18
N e h,1.95312486267e-09,53
m m e,1.9531249949e-09,30
e f N,1.95312486267e-09,75
k N e,1.95312486267e-09,75
m e e,1.95312486579e-09,61
n e h,1.20531439679e-07,40
e s n,3.13548610685e-07,24
g e k,3.80328906174e-09,14
e f f,1.95312486267e-09,81
e s h,1.95312705639e-09,48
g e N,0.0243530026773,40
N h e,1.95312486267e-09,77
e g s,1.58577262092e-08,16
s h e,1.95312486267e-09,52
k e N,0.0281820638138,91
e f h,1.95312487024e-09,41
m f e,1.95312486267e-09,70
g g e,1.95312486267e-09,50
h h e,1.95312486563e-09,49
k e f,1.95312527384e-09,52
e g n,1.95312486267e-09,60
n f e,1.95312486267e-09,60
f e k,0.0277893396054,70
e g N,1.95473826606e-09,29
e f m,1.95312486267e-09,69
n s e,1.95314219056e-09,2
m m e,1.95312486267e-09,67
m g e,1.95312486267e-09,65
m n e,1.95312495436e-09,37
n e k,0.0285207540504,97
e h f,1.95312486267e-09,97
N f e,1.953124995e-09,24
g e m,2.5247523037e-08,3
e f g,1.95312488261e-09,52
e g f,1.95312486267e-09,84
e m n,1.95312486267e-09,63
e n s,1.95317527986e-09,9
e m g,1.95313767809e-09,37
e f N,1.95312486267e-09,74
N e k,1.95318128368e-09,5
e e N,2.03140882826e-09,14
m g e,1.95312486269e-09,48
h h e,1.95312489598e-09,46
g e n,0.0280059101913,91
e s g,1.95312505448e-09,52
N e e,1.953124995e-09,19
k e g,0.0267837614596,99
m e m,0.0272145733702,62
N e s,1.95312511057e-09,44
e e f,1.953124995e-09,9
e s m,1.95312486267e-09,79
e m g,1.95312486267e-09,84
e s m,2.5294902331e-07,0
m e k,1.88265784877e-05,19
e m h,1.95312486267e-09,85
h e k,0.0278928344805,97
N e N,2.03213730889e-09,12
h k e,1.95312486267e-09,72
k e g,3.76515878638e-08,18
m k e,1.95312486267e-09,66
h e e,1.95328027847e-09,18
e k g,1.95312486276e-09,46
n m e,1.95312581919e-09,6
e N m,1.96698951699e-09,8
m m e,1.95312486267e-09,62
e s N,1.95312486267e-09,75
e n h,3.05923039326e-07,27
e m n,1.95312499474e-09,31
e f h,1.95312486267e-09,50
e N e,1.95312486397e-09,43
e k s,1.95312500718e-09,18
k s e,1.95312486267e-09,73
h f e,1.95312486267e-09,54
h n e,1.95312497486e-09,36
m e m,2.55509303299e-09,3
g e h,1.95312486282e-09,69
k e s,0.0275246816756,69
s e h,1.95312486267e-09,99
e e m,1.95312486268e-09,68
g g e,1.95312486267e-09,65
e k f,1.95312486267e-09,93
g n e,1.95312487991e-09,40
g N e,1.953124995e-09,3
e g k,1.95312839549e-09,46
N e k,1.95312565121e-09,36
e e k,1.9571106079e-09,46
e k n,1.95312486267e-09,82
e e g,1.07229684829e-07,37
h e h,2.40952393433e-09,8
s s e,1.95312489841e-09,39
m e s,4.58170339341e-07,6
k e n,0.0275931733234,62
s f e,1.95312486267e-09,55
e k n,1.95312499629e-09,10
e n g,1.95312501619e-09,7
e f k,1.95312486267e-09,97
n e e,1.95312486268e-09,75
f e s,0.0286522611526,84
m e m,0.0272109401795,72
n h e,1.95312486267e-09,79
e f e,1.95312499496e-09,29
e s g,1.99340228949e-09,29
e N N,1.95312486267e-09,78
h e n,0.0281824547706,90
g h e,1.95312486641e-09,47
m e h,1.95312486267e-09,80
e h N,1.95312552085e-09,14
N e g,1.95312499945e-09,18
N n e,1.95312486267e-09,70
g h e,1.95312486267e-09,91
f e N,0.0281741373465,78
e N k,1.95312486267e-09,96
e N f,1.95312486267e-09,89
h f e,1.95312486267e-09,92
n N e,1.95312486267e-09,78
m e f,1.95312486267e-09,94
f e m,0.0278659677648,50
h e m,0.0272199470186,43
N g e,1.953124995e-09,18
f n e,1.95312486267e-09,67
N e m,1.95773424907e-09,38
f g e,1.95312486276e-09,46
e e h,2.65537327354e-07,0
s f e,1.95312486267e-09,65
e N s,1.95312486267e-09,94
e s m,1.95312486267e-09,74
e g h,1.95312486267e-09,93
N N e,1.953124995e-09,13
g s e,1.95312498603e-09,35
s n e,1.95312486267e-09,61
e m k,1.95312486267e-09,71
f e h,1.95717948497e-09,45
e N f,1.95312486289e-09,45
e f g,1.95312486267e-09,81
n e e,1.95312486267e-09,78
n e f,1.95313399825e-09,8
f m e,1.95312486267e-09,90
f e N,0.0281741834391,76
e g s,1.95312486267e-09,86
h e N,3.71034553328e-06,28
h s e,1.95312486267e-09,66
f e e,1.95313634861e-09,46
n e N,0.000330197813489,33
k s e,1.95312486267e-09,67
e e e,3.00279190471e-09,26
k n e,1.95312486267e-09,97
e f h,1.95312486267e-09,63
s e m,1.95312486267e-09,84
k e h,2.02430327498e-09,1
e g g,1.95312486267e-09,84
e h m,1.95312489107e-09,48
m e e,1.95312486267e-09,94
m s e,1.9531248708e-09,54
e s e,1.95312486267e-09,99
N e k,1.95312486282e-09,58
g e e,2.00667420562e-09,42
N k e,1.95312486267e-09,74
e k s,1.95312486267e-09,97
e s s,2.03892325741e-09,47
e e n,1.95312486267e-09,91
e h h,1.96605218196e-09,49
n g e,1.95312486267e-09,90
e N n,1.95312486267e-09,59
s e m,1.95312486267e-09,53
e e g,1.95312487052e-09,66
e n m,1.95334146847e-09,10
e m m,1.9531510124e-09,16
e g n,1.95312486267e-09,78
e f m,1.95312486267e-09,83
k n e,1.95312486267e-09,61
k s e,1.95369981607e-09,6
e m k,1.95312750629e-09,10
e k e,1.95312486267e-09,61
g k e,1.95312486267e-09,99
g e s,0.0280935703128,80
e s e,1.95324069802e-09,55
e h N,1.95312486267e-09,95
e n g,1.95312486267e-09,58
s m e,1.95312486271e-09,47
e k s,1.95312486267e-09,53
e s k,1.95312486267e-09,71
e e n,1.95312486565e-09,63
N e n,1.95312486267e-09,72
f e n,0.0271852532513,42
k e e,1.95322559647e-09,38
e s m,1.95312486267e-09,89
e k e,1.95312486267e-09,74
e h m,2.07805546227e-09,2
n g e,1.95312486267e-09,52
s m e,1.95312486267e-09,94
e N g,1.95312499545e-09,29
e e n,1.95312486267e-09,76
e g g,1.9531248628e-09,60
e m h,1.95312486271e-09,67
e f f,1.953124995e-09,14
h e s,3.76190638115e-08,10
h e N,0.0279038775903,59
h e g,0.0278899920495,87
e n k,1.953124995e-09,13
n e n,0.0271617937026,46
N e h,1.953124995e-09,17
h m e,1.95312499524e-09,7
f e s,9.01347602993e-09,2
f s e,1.95312486272e-09,61
n e e,1.95312486267e-09,88
m e e,1.95365679433e-09,25
n e h,1.95312486589e-09,68
g k e,1.95312486267e-09,90
n h e,1.95312486267e-09,62
f N e,1.95312486267e-09,91
g e N,0.0280027968898,52
n e e,1.95343957663e-09,48
e n g,1.95312486267e-09,74
e N k,1.95312486267e-09,65
n N e,1.95312486269e-09,48
f s e,1.95312486267e-09,78
m f e,1.95312499122e-09,34
e h f,1.953124995e-09,18
e s n,2.66126146442e-07,36
k e f,1.9557365563e-09,8
s e g,2.03492992893e-09,21
h e f,1.95486952626e-09,4
m e N,4.61329836352e-09,10
n f e,1.953124995e-09,24
n e m,0.0146369518937,38
e m f,1.95312489841e-09,39
N e k,1.95313914237e-09,7
f N e,1.95312486267e-09,70
k e N,6.23996096954e-09,15
g f e,1.9531249949e-09,30
n e k,2.66678823266e-09,5
N f e,1.95312486267e-09,52
g e m,0.020598979974,39
e g f,1.95312486269e-09,48
f e g,0.0277593463507,51
n e e,2.70319384482e-09,19
e m g,1.95312601258e-09,9
m e e,1.95312495566e-09,54
f e f,1.95490337515e-09,33
e m s,1.95312486267e-09,76
e e N,1.99007500527e-09,42
e m f,1.95312486267e-09,94
s k e,1.95312489841e-09,39
e h e,1.95312486267e-09,59
g m e,1.95312499436e-09,32
k e g,0.0267826070645,71
e m h,4.93526476025e-09,39
m k e,1.95312486271e-09,47
k e k,1.09604566962e-07,2
N e s,2.68349318784e-09,0
e e f,1.95312486267e-09,53
h f e,1.95312486267e-09,84
n e f,1.95312486267e-09,80
e N h,1.95312486267e-09,95
e f n,1.95312486267e-09,69
k e m,0.0273783858891,56
e s N,1.9745588034e-09,30
e h e,1.95312486267e-09,76
N e N,2.04088618708e-09,40
h k e,1.95312486267e-09,84
n e s,0.0276963277414,95
m k e,1.95312486267e-09,94
h e e,1.95312492335e-09,54
e k g,1.96370004446e-09,2
h n e,1.95312486267e-09,81
g e h,1.95315340349e-09,24
